"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","NAT_SOURCE_IND","ID_IND","COUNTRY_CODE","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DPT_IND","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","HGT_IND","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","OB_PLATFORM","FM_CODE_VER","STA_WX_IND","PAST_WX2","IND_FOR_WAVE_MEAS","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","THICKNESS_OF_I","RATE_OF_I","CONCEN_OF_SEA_ICE","STAGE_OF_DEVELP","ICE_OF_LAND_ORIGIN","TRUE_BEARING_ICE_EDGE","ICE_SIT_TREND","IND_FOR_PRECIP","QC_IND","QC_IND_FOR_FIELDS","MQCS_VER","SHIP_HEADING","COURSE_OVER_GROUND","SPD_OVER_GROUND","MAX_HT_SUM_LOAD","DEP_LOAD_IN","REL_WIND_DIR","REL_WIND_SPD"
"OXKO2","2014-05-28T13:00:00","-5.90","115.80",,,"1","6","0","0","3","4","1","1","GB","0","130","4","87","0","98","2","0","10102","5","11","0","292","0","264","1","253","1","280","5","3","2","0","4","4",,"3","1","29","4","2","333","55","926","112","5","1","0","1","111111","11111111111111",,"4","1","8","1","0","0",,,,,,,,,,,"4","9","11211111111119111111","5","114","114","16","30","2","8","170"
"9V9133","2014-05-28T18:00:00","-7.20","116.60",,,"1","6","0","0","1","2",,"1",,"0","100","4","67",,"97","2","0","10120","4","0","0","270","0","250",,"243",,,"3","2","8",,"7","3","5",,,"20","13","3","333","76","992","114","5","1","2","1","F11111","111111111A1A11",,,,,"1","0",,,,,,,,,,,,"4",,,,,,,,,,
"OXKO2","2014-05-28T18:00:00","-6.50","117.10",,,"1","5","0","0","3","3","1","1","GB","0","120","4","77","0","98","2","0","10096","4","0","0","290","0","260","1","248","1","280",,,,,,,,"2","2",,,,"333","67","926","112","5","1","0","1","111111","1111111111A1A1",,"4","1","8","1","0","0",,,,,,,,,,,"4","9","91911111111199111111","5","113","115","16","30","2","3","159"
"OXKO2","2014-05-29T01:00:00","-7.10","118.80",,,"1","6","0","0","2","4","1","1","GB","0","140","4","62","0","98","2","2","10117","3","2","0","288","0","256","1","242","1","280","7","5","2","0","4","6","9","3","2","25","3","2","333","78","926","112","5","1","0","2","111111","11111111111111",,"4","1","8","1","2","0",,,,,,,,,,,"4","9","11111111111119111111","5","97","101","16","30","2","20","139"
"OXKO2","2014-05-29T05:00:00","-7.40","119.90",,,"1","6","0","0","2","4","1","1","GB","0","120","4","31","0","98","2","1","10096","4","0","0","300","0","260","1","243","1","280","5",,"0","0","9","5","4",,,"0","0","0","333","79","926","112","5","1","0","2","111111","11111111111A11",,"4","1","8","1","1","0","0",,,,,,,,,,"4","9","11111111119919111111","5","101","102","17","30","2","6","118"
"9V9133","2014-05-29T12:00:00","-4.30","117.90",,,"1","6","0","0","2","2",,"1",,"0","120","4","26",,"97",,"2","10080","1","10","0","280","0","260",,"253","3","300","6","6","3",,"6","4","3","6","3","14","6","3","333","47","992","114","5","1","2","1","111111","111A1111111111",,,,,"1","2",,"14","6","3",,,,,,,,"4",,,,,,,,,,
"9V9133","2014-05-30T00:00:00","-2.40","118.60",,,"1","6","0","0","8","2",,"1",,"0","40","4","51",,"97",,"2","10080","4","0","0","280","0","260",,"253","3","300","7","7","2",,"8","9","2","8","2","14","8","2","333","28","992","114","5","1","2","2","111111","111A1111111111",,,,,"1","2",,"14","8","2",,,,,,,,"4",,,,,,,,,,
"MFLM9","2014-05-30T00:00:00","-5.20","112.30",,,"1","6","0","0","2","3","1","1",,"0","100","3","93",,"97","2","1","10085","4","0","0","300","0","270",,"258","1","298","4","3","1",,"4","4","A","8","1","11","9","2","333","52","992","114","5","1","2","2","111111","11111111111111",,,,,"1","1",,,,,,,,,,,,"4",,,,,,,,,,
"VRFS2","2014-05-30T00:00:00","-5.80","115.60",,,"1","6","0","0","7","4",,"1",,"0","240","4","26",,"98",,"1","10148","1",,"0","280","0","240",,"221","3","300","4",,"3",,"6","5","8","5","3",,,,"333","55","992","114","5","1","2","2","111131","111A11111111A7",,,,,"1","1",,,,,,,,,,,,"4",,,,,,,,,,
"OWAY2","2014-05-30T04:00:00","-5.00","113.70",,,"1","6","0","0","2","4",,"1",,"0","130","4","77",,"98",,"2","10102","0",,"0",,"0","285",,"272","1","290","4",,"2",,"A","A","A","3","1",,,,"333","53","992","114","5","1","2","2","171111","111A11111111A7",,,,,"1","2",,,,,,,,,,,,"4",,,,,,,,,,
"9V9133","2014-05-30T06:00:00","-1.30","118.50",,,"1","6","0","0","8","2",,"1",,"0","300","4","36",,"97","2","2","10110","4","0","0","330","0","280",,"264",,,"6","5","1",,"7","8","8",,,"14","6","1","333","18","992","114","5","1","2","2","F51111","111111111A1A11",,,,,"1","2",,,,,,,,,,,,"4",,,,,,,,,,
"MGRX9","2014-05-30T08:00:00","-7.20","116.60",,,"1","6","0","0","1","3","1","1","GB","0","100","4","77","0","98","1","0","10082","6","20","0","305","0","250","1","225",,,"2","2",,"0","8","4",,"3","1","38","3","1","333","76","926","112","5","1","1","2","F11111","111111111A1111",,"4","1","8","1","0","0",,,,,,,,,,,"4","9","11111111191119111111","5",,,,,,,
"OVSB2","2014-05-30T10:00:00","-6.30","116.90",,,"1","6","0","0","7","4","1","1",,"0","130","3","72",,"98","2","1","10087","3","7","0","281","0","247",,"232","3","301","6","4","1",,"4","4","5","1","1","23","4","2","333","66","992","114","5","1","2","2","111111","11111111111111",,,,,"1","1",,,,,,,,,,,,"4",,,,,,,,,,
"MFLM9","2014-05-30T12:00:00","-6.60","114.40",,,"1","6","0","0","3","3","1","1",,"0","90","3","77",,"97","2","2","10087","2","14","0","290","0","250",,"232","1","295","2","2","1",,"5","A","A","8","1","11","9","3","333","64","992","114","5","1","2","1","111111","11111111111111",,,,,"1","2",,,,,,,,,,,,"4",,,,,,,,,,
"OVSB2","2014-05-30T23:00:00","-4.90","113.60",,,"1","6","0","0","6","4","1","1",,"0","120","3","72",,"98","3","1","10094","6","3","0","282","0","249",,"234","3","304","5","3","1",,"5","A","5","3","2","12","5","3","333","43","992","114","5","1","2","2","111111","11111111111111",,,,,"1","1",,,,,,,,,,,,"4",,,,,,,,,,
"MGRX9","2014-05-31T03:00:00","-3.70","118.20",,,"1","6","0","0","1","3","1","1","GB","0","80","4","72","0","98","2",,"10092","4","0","0","300","0","252","1","231",,,"3","2","4","0","6","4","5","5","1","38","4","1","333","38","926","112","5","0",,"2","F12111","1111A1111A1111",,"4","1","8","1",,"0",,,,,,,,,,,"4","9","11111111191119111111","5",,,,,,,
"MGRX9","2014-05-31T07:00:00","-2.90","118.50",,,"1","6","0","0","8","3","1","1","GB","0","361","4","0","0","98","3","1","10065","6","10","0","318","0","270","1","251",,,"4","4","4","0","6","6",,"0","0","0","0","0","333","28","926","112","5","1","1","2","F31111","111111111A1311",,"4","1","8","1","1","0","0",,,,,,,,,,"4","9","11121111192229111111","5",,,,,,,
"OVSB2","2014-05-31T11:00:00","-4.10","110.30",,,"1","6","0","0","6","4","1","1",,"0","120","3","72",,"98","2","1","10073","1","6","0","285","0","251",,"236","3","307","5","3","1",,"4","A","5","2","1","12","5","2","333","40","992","114","5","1","2","1","111111","11111111111111",,,,,"1","1",,,,,,,,,,,,"4",,,,,,,,,,
"VRKF5","2014-05-31T15:00:00","-9.80","115.90",,,"1","6","0","0","8","3",,"1",,"0","130","4","67",,"98","60",,"10100","4","0","0","260","0","240",,"232","1","250","3","2","1",,"5","6","3","5","3","13","2","1","333","95","992","114","5","1","2","1","411111","1111A111111111",,,,,"1",,,,,,,,,,,,,"4",,,,,,,,,,
