"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","NAT_SOURCE_IND","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DPT_IND","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","ICE_ACCR_ON_SHIP","THICKNESS_OF_I","RATE_OF_I","CONCEN_OF_SEA_ICE","STAGE_OF_DEVELP","ICE_OF_LAND_ORIGIN","TRUE_BEARING_ICE_EDGE","ICE_SIT_TREND","IND_FOR_PRECIP"
"2200617","2015-04-21T11:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","261",,,,,,,,,,,,"333","86","798","172","7","0",,"1","2FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-21T12:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","258",,,,,,,,,,,,"333","86","798","172","7","0",,"1","4FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-21T13:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","258",,,,,,,,,,,,"333","86","798","172","7","0",,"1","4FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-21T14:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","255",,,,,,,,,,,,"333","86","798","172","7","0",,"1","4FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-21T15:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9",,,,,,,,,,,,,"333","86","798","172","7","0",,"1","6FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-21T17:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9",,,,,,,,,,,,,"333","86","798","172","7","0",,"1","6FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"SHIP","2015-04-21T18:00:00","-5.10","119.40",,,"1","4","0","0","7","3",,"2","0","110","4","10","97","2","2","10095","7","15","0","260","0","170",,"230","1","290","5","4","2","5","7","6","0","0","7","2","4","333","59","992","114","5","1","2","1","111111","11AAA11A1111A1",,,"2","2","14","4","4",,,,,,,,,"3"
"2200617","2015-04-21T18:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9",,,,,,,,,,,,,"333","86","798","172","7","0",,"1","6FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-21T20:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9",,,,,,,,,,,,,"333","86","798","172","7","0",,"1","6FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-21T22:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9",,,,,,,,,,,,,"333","86","798","172","7","0",,"1","6FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-21T23:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","255",,,,,,,,,,,,"333","86","798","172","7","0",,"2","4FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"MFLQ4","2015-04-22T00:00:00","-9.30","115.50",,,"1","4","0","0","8","3","1","1","0","10","4","36","98","3","9","10100","2","15","0","295","0","261",,"247","1","303","4","2","1","2","4","1","3","2","6","4","2","333","95","992","114","5","1","2","2","111111","11111111111111",,,"1","2",,,,,,,,,,,,"4"
"VRMU3","2015-04-22T00:00:00","-4.70","111.20",,,"1","4","0","0","7","3",,"1","0","320","4","51","98","1","0","10086","5","4","0","290","0","260",,"249","1","300","5","3","2","A","6","6","3","2",,,,"333","41","992","114","5","1","2","2","111111","111111111111A1",,,"1","0",,,,,,,,,,,,"4"
"ZCBU2","2015-04-22T01:00:00","-6.10","112.10",,,"1","4","0","0","2","3","1","1","0","310","3","51","98","2","1","10083","4","0","0","300","0","300",,"300","1","310","3","3","2","3","0","0","0","0","0","0","0","333","62","992","114","5","1","2","2","111113","11111111111111",,,"1","1",,,,,,,,,,,,"4"
"2200617","2015-04-22T01:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","274",,,,,,,,,,,,"333","86","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-22T02:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","287",,,,,,,,,,,,"333","86","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-22T03:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","293",,,,,,,,,,,,"333","86","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-22T05:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","278",,,,,,,,,,,,"333","86","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-22T06:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","299",,,,,,,,,,,,"333","86","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-22T07:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","257",,,,,,,,,,,,"333","86","798","172","7","0",,"2","4FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"MFLQ4","2015-04-22T08:00:00","-7.70","115.60",,,"1","4","0","0","7","3","1","1","0",,"4",,"98","3","2","10073","8","12","0","292","0","266",,"256","1","313","6","4","2","4","6","0","5","2","31","10","3","333","75","992","114","5","1","2","2","111611","11111111111111",,,"1","2",,,,,,,,,,,,"4"
"2200617","2015-04-22T08:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9",,,,,,,,,,,,,"333","86","798","172","7","0",,"2","6FFFFF","1AAAAAAAA6AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-22T09:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9",,,,,,,,,,,,,"333","86","798","172","7","0",,"2","6FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"ONAC","2015-04-22T10:00:00","-3.40","118.50",,,"1","4","0","0","8","2",,"1","0","330","3","46","99","0","0","10150","4","0","3","310","0","260",,"240","1","300","0","0","A","8","A","A",,,,,,"333","38","992","114","5","0",,"2","111151","11111111113AA1",,,"1","0",,,,,,,,,,,,"4"
"2200617","2015-04-22T11:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9",,,,,,,,,,,,,"333","86","798","172","7","0",,"1","6FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"MFLQ4","2015-04-22T12:00:00","-7.10","115.00",,,"1","4","0","0","7","3","1","1","0",,"4",,"98","3","2","10081","2","20","0","290","0","260",,"248","1","300","7","5","8","3","9","7","3","2","38","5","3","333","75","992","114","5","1","2","1","111611","11111111111111",,,"1","2",,,,,,,,,,,,"4"
"VRDD3","2015-04-22T12:00:00","-1.70","118.30",,,"1","4","0","0",,,,"1","0","180","3","51",,,,"10090",,"10","0","270","0","250",,"243","1","300","4",,,"0",,,"1","1",,,,"333","18","992","114","5","1","2","1","111311","11AAA1111111A7",,,"1",,,,,,,,,,,,,"4"
"2200617","2015-04-22T12:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9",,,,,,,,,,,,,"333","86","798","172","7","0",,"1","6FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-22T13:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9",,,,,,,,,,,,,"333","86","798","172","7","0",,"1","6FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-22T14:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9",,,,,,,,,,,,,"333","86","798","172","7","0",,"1","6FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-22T15:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9",,,,,,,,,,,,,"333","86","798","172","7","0",,"1","6FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"VRDD3","2015-04-22T16:00:00","-2.50","118.40",,,"1","4","0","0","4","3",,"1","0","180","3","26","99",,"9","10150","2","20","0","270","0","260",,"256",,,"6","4","2","1","A","A","2","1","18","2","1","333","28","992","114","5","1","2","1","F11151","111A11111A1111",,,"1","2","38","0","0",,,,,,,,,"4"
"2200617","2015-04-22T17:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9",,,,,,,,,,,,,"333","86","798","172","7","0",,"1","6FFFFF","1AAAAAAAA9AAAA","4",,,,,,,,,,,,,,,
"ONFP","2015-04-22T18:00:00","-3.50","118.20",,,"1","4","0","0","5","3",,"1","0","20","3","10","99","2","0","10100","6","10","3","280","0","260",,"250","3","280","2","1","4","8","8","8","1","1",,,,"333","38","992","114","5","1","2","1","111111","111111111111A1",,,"1","0",,,,,,,,,,,,"4"
"SHIP","2015-04-22T18:00:00","-2.40","116.70",,,"1","4","0","0","1","4",,"2","0","130","3","82","98","3","2","10105","6","10","0","270","0","170",,"153","3","278","5","4","8","8","9","5","2","1","13","3","1","333","26","992","114","5","1","2","1","162311","11111166611331",,,"1","2","5",,"6",,,,,,,,,"4"
"2200617","2015-04-22T19:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9",,,,,,,,,,,,,"333","86","798","172","7","0",,"1","6FFFFF","1AAAAAAAA6AAAA","4",,,,,,,,,,,,,,,
"MFLQ4","2015-04-22T20:00:00","-6.00","113.60",,,"1","4","0","0","7","3","1","1","0","340","4","62","98","3","2","10092","8","16","0","289","0","254",,"239","1","312","5","4","2","5","6","A","8","2","38","10","2","333","63","992","114","5","1","2","1","111411","11111111111111",,,"1","2",,,,,,,,,,,,"4"
"2200617","2015-04-22T21:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9",,,,,,,,,,,,,"333","86","798","172","7","0",,"1","6FFFFF","1AAAAAAAA6AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-22T22:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9",,,,,,,,,,,,,"333","86","798","172","7","0",,"1","6FFFFF","1AAAAAAAA6AAAA","4",,,,,,,,,,,,,,,
"MFLQ4","2015-04-22T23:00:00","-5.60","113.10",,,"1","4","0","0","7","3","1","1","0","350","4","41","98","63","9","10102","5","0","0","258","0","258",,"258","1","310","8","4","7","3","7","7","4","1","38","8","1","333","53","992","114","5","1","2","2","121113","11131111111111",,,"1","8",,,,,,,,,,,,"4"
"2200617","2015-04-22T23:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9",,,,,,,,,,,,,"333","86","798","172","7","0",,"2","6FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"VRDJ3","2015-04-23T00:00:00","-3.20","118.50",,,"1","4","0","0","4","3","1","1","0","10","3","26","98","3","1","10070","2","12","0","288",,,,,"3","301","5","2","2","4","6","2",,,"0",,,"333","38","992","114","5","1","2","2","11111F","1111111AA11A31",,,"1","1","0",,,,,,,,,,,"4"
"2200617","2015-04-23T00:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","280",,,,,,,,,,,,"333","86","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-23T01:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","300",,,,,,,,,,,,"333","86","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-23T02:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","314",,,,,,,,,,,,"333","86","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"MFLQ4","2015-04-23T03:00:00","-5.20","113.10",,,"1","4","0","0","7","3","1","1","0","350","4","41","98","63","9","10110","5","0","0","290","0","260",,"248","1","310","8","4","7","3","7","7","4","1","38","8","1","333","53","992","114","5","1","2","2","111111","11131111111111",,,"1","8",,,,,,,,,,,,"4"
"2200617","2015-04-23T03:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","327",,,,,,,,,,,,"333","86","798","172","7","0",,"2","5FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-23T04:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","309",,,,,,,,,,,,"333","86","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-23T05:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","318",,,,,,,,,,,,"333","86","798","172","7","0",,"2","3FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"VRDJ3","2015-04-23T06:00:00","-4.20","117.90",,,"1","4","0","0","5","3","1","1","0","320","3","67","98","2","1","10045","6","20","0","295",,,,,"3","300","4","2","2","A","6","2","5","1","0",,,"333","47","992","114","5","1","2","2","11112F","1111111AA11131",,,"1","1","0",,,,,,,,,,,"4"
"2200617","2015-04-23T08:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","310",,,,,,,,,,,,"333","86","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-23T09:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","294",,,,,,,,,,,,"333","86","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-23T10:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","280",,,,,,,,,,,,"333","86","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-23T11:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","267",,,,,,,,,,,,"333","86","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"9V9116","2015-04-23T12:00:00","-9.40","115.20",,,"1","4","0","0","1","2",,"1","0","170","4","87","96","0","2","10120","4","0","0","260","0","250",,"246","1","290","7","7","4","5","6","3","10","4",,,,"333","95","992","114","5","1","2","1","111511","111411111111A1",,,"1","2",,,,,,,,,,,,"4"
"MFLQ4","2015-04-23T12:00:00","-4.20","110.30",,,"1","4","0","0","7","3","1","1","0","280","4","31","98","3","1","10101","2","15","0","289","0","265",,"255","1","303","6","4","4","3","6","1","4","1","38","6","1","333","40","992","114","5","1","2","1","111111","11111111111111",,,"1","1",,,,,,,,,,,,"4"
"2200617","2015-04-23T12:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","266",,,,,,,,,,,,"333","86","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-23T13:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","267",,,,,,,,,,,,"333","86","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-23T14:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","257",,,,,,,,,,,,"333","86","798","172","7","0",,"1","4FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-23T15:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","257",,,,,,,,,,,,"333","86","798","172","7","0",,"1","4FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"VRDD3","2015-04-23T16:00:00","-6.00","116.20",,,"1","4","0","0","5","3",,"1","0","340","3","46","98",,"0","10130","4","0",,,,,,,,,"4","3","1","1","A","A","3","2","36","3","2","333","66","992","114","5","1","2","1","FF111F","111A11AAAA1111",,,"1","0","38","0","0",,,,,,,,,"4"
"2200617","2015-04-23T16:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","255",,,,,,,,,,,,"333","86","798","172","7","0",,"1","4FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-23T17:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9",,,,,,,,,,,,,"333","86","798","172","7","0",,"1","6FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"VRDJ3","2015-04-23T18:00:00","-6.80","116.50",,,"1","4","0","0","4","3","1","1","0",,"3",,"98","3","1","10049","8","20","0","285",,,,,"3","300",,,,"A",,,,,,,,"333","66","992","114","5","1","2","1","11561F","1111111AA18AA1",,,"1","1",,,,,,,,,,,,"4"
"2200617","2015-04-23T18:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9",,,,,,,,,,,,,"333","86","798","172","7","0",,"1","6FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-23T19:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9",,,,,,,,,,,,,"333","86","798","172","7","0",,"1","6FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-23T21:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9",,,,,,,,,,,,,"333","86","798","172","7","0",,"1","6FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-23T23:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9",,,,,,,,,,,,,"333","86","798","172","7","0",,"2","6FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"9V9116","2015-04-24T00:00:00","-7.70","116.10",,,"1","4","0","0","1","2",,"1","0","210","4","31","96","0","2","10130","1","10","0",,"0","220",,"211","1","300","8","8","4","5","6","3","10","3",,,,"333","76","992","114","5","1","2","2","161111","111411111111A1",,,"1","2",,,,,,,,,,,,"4"
"OWTW2","2015-04-24T00:00:00","-4.40","111.40",,,"1","4","0","0",,,,"1","0","300","4","41","98","2","8","10105","3","6","0","271",,,,"242",,,"8",,,"A",,,,,,,,"333","41","992","114","5","1","2","2","F11111","1111111A1A1AA1",,,"1","5",,,,,,,,,,,,"4"
"VRDJ3","2015-04-24T00:00:00","-8.20","115.90",,,"1","4","0","0","4","3","1","1","0","50","3","26","98","2","8","10062","2","20","0","247",,,,,"3","300","8","8","7","3","A","A",,,"0",,,"333","85","992","114","5","1","2","2","14111F","1111111AA11A31",,,"1","2","0",,,,,,,,,,,"4"
"2200617","2015-04-24T01:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","264",,,,,,,,,,,,"333","86","798","172","7","0",,"2","2FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"OYYL2","2015-04-24T02:00:00","-4.70","110.20",,,"1","4","0","0","2","4","1","1","0","340","4","67","97","2","8","10121","1","4","0","284","0","252",,"238","1","297","8","5","7","0","2","A","1","1","0",,,"333","40","992","114","5","1","2","2","111411","11111111111131",,,"1","2","0",,,,,,,,,,,"4"
"2200617","2015-04-24T02:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","277",,,,,,,,,,,,"333","86","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-24T04:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","316",,,,,,,,,,,,"333","86","798","172","7","0",,"2","3FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-24T05:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","318",,,,,,,,,,,,"333","86","798","172","7","0",,"2","3FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"9V9116","2015-04-24T06:00:00","-6.90","116.80",,,"1","4","0","0","8","2",,"1","0","310","4","62","97","50","5","10120","4","0","0","280","0","260",,"253","1","300","8","8","A","4","4","A","10","1","32","12","1","333","66","992","114","5","1","2","2","111111","11111111111131",,,"1","5",,,,,,,,,,,,"4"
"OWTW2","2015-04-24T06:00:00","-4.70","112.70",,,"1","4","0","0",,,,"1","0","310","4","82","98","2","2","10093","8","17","0","290",,,,"248",,,,,,"A",,,,,,,,"333","42","992","114","5","1","2","2","F13211","1111111A1A8AA1",,,"1","2",,,,,,,,,,,,"4"
"VRDJ3","2015-04-24T06:00:00","-9.80","115.80",,,"1","4","0","0","4","3","1","1","0","280","3","62","98","2","2","10037","8","20","0","273",,,,,"3","291","6","4","7","3","5","A","4","1",,"6","3","333","95","992","114","5","1","2","2","11312F","1111111AA11171",,,"1","2",,,,,,,,,,,,"4"
"2200617","2015-04-24T06:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","312",,,,,,,,,,,,"333","86","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-24T07:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","318",,,,,,,,,,,,"333","86","798","172","7","0",,"2","3FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"MFLM9","2015-04-24T08:00:00","-4.60","111.20",,,"1","4","0","0","3","3","1","1","0","320","4","72","98","3","2","10079","8","15","0","285","0","265",,"257","1","310","6","4","4","6","A","A","99",,,,,"333","41","992","114","5","1","2","2","111211","111111111117A1",,,"1","2",,,,,,,,,,,,"4"
"OYXZ2","2015-04-24T09:00:00","-7.30","119.60",,,"1","4","0","0","6","3",,"1","0","280","1","60","98","2","8","10083","5","0","0","287",,,,"243","1","291","7","2","2","4","6","6",,,"27","6","3","333","79","992","114","5","1","2","2","111111","1111111A111A11",,,"1","2",,,,,,,,,,,,"4"
"2200617","2015-04-24T09:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","304",,,,,,,,,,,,"333","86","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-24T11:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","277",,,,,,,,,,,,"333","86","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"9V9116","2015-04-24T12:00:00","-5.80","116.90",,,"1","4","0","0","1","2",,"1","0","50","4","26","96","0","2","10120","1","10","0","270","0","260",,"256","1","310","5","5","9","5","6","0","10","4",,,,"333","56","992","114","5","1","2","1","111111","111411111111A1",,,"1","2",,,,,,,,,,,,"4"
"2200617","2015-04-24T12:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","271",,,,,,,,,,,,"333","86","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-24T13:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","265",,,,,,,,,,,,"333","86","798","172","7","0",,"1","2FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-24T14:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","261",,,,,,,,,,,,"333","86","798","172","7","0",,"1","2FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-24T15:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","259",,,,,,,,,,,,"333","86","798","172","7","0",,"1","4FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-24T16:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","258",,,,,,,,,,,,"333","86","798","172","7","0",,"1","4FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-24T17:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","256",,,,,,,,,,,,"333","86","798","172","7","0",,"1","4FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"OWTW2","2015-04-24T18:00:00","-5.60","115.30",,,"1","4","0","0",,,,"1","0","270","4","82","97","2","2","10095","8","19","0","275",,,,"231",,,,,,"A",,,,,,,,"333","55","992","114","5","1","2","1","F15111","1111111A1A8AA1",,,"1","2",,,,,,,,,,,,"4"
"2200617","2015-04-24T18:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","254",,,,,,,,,,,,"333","86","798","172","7","0",,"1","4FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
